ticker,quarter_end_date,nav,announcement_date,Unnamed: 0,trade_date,permno,ticker_1,price,ret,vol,shrout
ARCC,2021-12-31,18.96,2022-02-09 00:00:00,1560,2022-02-10 00:00:00,90401,ARCC,22.1,-0.009857,3660606.0,478883.0
ARCC,2021-12-31,18.96,2022-02-09 00:00:00,1561,2022-02-11 00:00:00,90401,ARCC,21.84,-0.011765,3702676.0,478883.0
ARCC,2021-09-30,18.52,2021-10-26 00:00:00,1485,2021-10-25 00:00:00,90401,ARCC,21.3,0.001881,1894124.0,461000.0
ARCC,2021-09-30,18.52,2021-10-26 00:00:00,1486,2021-10-26 00:00:00,90401,ARCC,21.39,0.004225,1618222.0,460754.0
ARCC,2021-09-30,18.52,2021-10-26 00:00:00,1487,2021-10-27 00:00:00,90401,ARCC,21.56,0.007948,2317315.0,460754.0
ARCC,2021-09-30,18.52,2021-10-26 00:00:00,1488,2021-10-28 00:00:00,90401,ARCC,21.7,0.006494,1349720.0,460754.0
ARCC,2021-09-30,18.52,2021-10-26 00:00:00,1489,2021-10-29 00:00:00,90401,ARCC,21.44,-0.011982,1478217.0,460754.0
ARCC,2021-06-30,18.12,2021-07-27 00:00:00,1421,2021-07-26 00:00:00,90401,ARCC,20.03,0.00401,1248327.0,445000.0
ARCC,2021-06-30,18.12,2021-07-27 00:00:00,1422,2021-07-27 00:00:00,90401,ARCC,20.12,0.004493,1578805.0,445000.0
ARCC,2021-06-30,18.12,2021-07-27 00:00:00,1423,2021-07-28 00:00:00,90401,ARCC,20.38,0.012922,2496779.0,445866.0
ARCC,2021-06-30,18.12,2021-07-27 00:00:00,1424,2021-07-29 00:00:00,90401,ARCC,19.85,-0.026006,11642687.0,445866.0
ARCC,2021-06-30,18.12,2021-07-27 00:00:00,1425,2021-07-30 00:00:00,90401,ARCC,19.97,0.006045,2958642.0,445866.0
ARCC,2021-03-31,17.45,2021-04-27 00:00:00,1358,2021-04-26 00:00:00,90401,ARCC,19.49,-0.003579,1835136.0,437359.0
ARCC,2021-03-31,17.45,2021-04-27 00:00:00,1359,2021-04-27 00:00:00,90401,ARCC,19.6,0.005644,1454544.0,437359.0
ARCC,2021-03-31,17.45,2021-04-27 00:00:00,1360,2021-04-28 00:00:00,90401,ARCC,19.37,-0.011735,2198597.0,437359.0
ARCC,2021-03-31,17.45,2021-04-27 00:00:00,1361,2021-04-29 00:00:00,90401,ARCC,19.61,0.01239,1725727.0,437359.0
ARCC,2021-03-31,17.45,2021-04-27 00:00:00,1362,2021-04-30 00:00:00,90401,ARCC,19.25,-0.018358,2401283.0,437359.0
ARCC,2020-12-31,16.97,2021-02-10 00:00:00,1305,2021-02-08 00:00:00,90401,ARCC,18.17,0.004422,1178906.0,422853.0
ARCC,2020-12-31,16.97,2021-02-10 00:00:00,1306,2021-02-09 00:00:00,90401,ARCC,18.02,-0.008255,1727473.0,422853.0
ARCC,2020-12-31,16.97,2021-02-10 00:00:00,1307,2021-02-10 00:00:00,90401,ARCC,18.5,0.026637,3171996.0,422853.0
ARCC,2020-12-31,16.97,2021-02-10 00:00:00,1308,2021-02-11 00:00:00,90401,ARCC,17.8,-0.037838,9659085.0,422853.0
ARCC,2020-12-31,16.97,2021-02-10 00:00:00,1309,2021-02-12 00:00:00,90401,ARCC,17.94,0.007865,3493855.0,422853.0
ARCC,2020-09-30,16.48,2020-10-27 00:00:00,1234,2020-10-26 00:00:00,90401,ARCC,14.01,-0.002137,2110222.0,423000.0
ARCC,2020-09-30,16.48,2020-10-27 00:00:00,1235,2020-10-27 00:00:00,90401,ARCC,14.215,0.014632,2919017.0,422622.0
ARCC,2020-09-30,16.48,2020-10-27 00:00:00,1236,2020-10-28 00:00:00,90401,ARCC,13.9,-0.02216,4135280.0,422622.0
ARCC,2020-09-30,16.48,2020-10-27 00:00:00,1237,2020-10-29 00:00:00,90401,ARCC,13.92,0.001439,1892788.0,422622.0
ARCC,2020-09-30,16.48,2020-10-27 00:00:00,1238,2020-10-30 00:00:00,90401,ARCC,13.83,-0.006466,2260854.0,422622.0
ARCC,2020-06-30,15.83,2020-08-04 00:00:00,1175,2020-08-03 00:00:00,90401,ARCC,14.43,0.023404,3741270.0,423000.0
ARCC,2020-06-30,15.83,2020-08-04 00:00:00,1176,2020-08-04 00:00:00,90401,ARCC,14.55,0.008316,2721080.0,422622.0
ARCC,2020-06-30,15.83,2020-08-04 00:00:00,1177,2020-08-05 00:00:00,90401,ARCC,14.78,0.015808,2346167.0,422622.0
ARCC,2020-06-30,15.83,2020-08-04 00:00:00,1178,2020-08-06 00:00:00,90401,ARCC,14.56,-0.014885,1503897.0,422622.0
ARCC,2020-06-30,15.83,2020-08-04 00:00:00,1179,2020-08-07 00:00:00,90401,ARCC,14.87,0.021291,2574164.0,422622.0
ARCC,2020-03-31,15.58,2020-05-05 00:00:00,1112,2020-05-04 00:00:00,90401,ARCC,12.41,0.002019,3507279.0,422622.0
ARCC,2020-03-31,15.58,2020-05-05 00:00:00,1113,2020-05-05 00:00:00,90401,ARCC,12.7,0.023368,3672768.0,422622.0
ARCC,2020-03-31,15.58,2020-05-05 00:00:00,1114,2020-05-06 00:00:00,90401,ARCC,13.2,0.03937,4594130.0,422622.0
ARCC,2020-03-31,15.58,2020-05-05 00:00:00,1115,2020-05-07 00:00:00,90401,ARCC,13.24,0.00303,2915978.0,422622.0
ARCC,2020-03-31,15.58,2020-05-05 00:00:00,1116,2020-05-08 00:00:00,90401,ARCC,13.57,0.024925,1835807.0,422622.0
ARCC,2019-12-31,17.32,2020-02-12 00:00:00,1054,2020-02-10 00:00:00,90401,ARCC,19.2,-0.00156,1400046.0,431076.0
ARCC,2019-12-31,17.32,2020-02-12 00:00:00,1055,2020-02-11 00:00:00,90401,ARCC,19.21,0.000521,1825156.0,431076.0
ARCC,2019-12-31,17.32,2020-02-12 00:00:00,1056,2020-02-12 00:00:00,90401,ARCC,18.99,-0.011452,2100926.0,431076.0
ARCC,2019-12-31,17.32,2020-02-12 00:00:00,1057,2020-02-13 00:00:00,90401,ARCC,19.17,0.009479,2112671.0,431076.0
ARCC,2019-12-31,17.32,2020-02-12 00:00:00,1058,2020-02-14 00:00:00,90401,ARCC,19.02,-0.007825,2125953.0,431076.0
ARCC,2019-09-30,17.26,2019-10-30 00:00:00,983,2019-10-28 00:00:00,90401,ARCC,18.47,0.004897,1190153.0,427194.0
